id,route,direction,mpdirection,milepost_small,milepost_large,geometry
2,405,N,I,4.0,6.0,"LINESTRING (-122.1970130034964 47.48333778, -122.196591654973 47.4837830107382, -122.196261142931 47.4841325055294, -122.195263954519 47.485187743752, -122.194653443409 47.4858243267761, -122.194417563985 47.4860773715471, -122.194280758804 47.4862303260446, -122.194046901159 47.4865159973542, -122.193838032782 47.4868080262197, -122.193644557105 47.4871166326265, -122.193490715993 47.4874246599494, -122.19339197292 47.4876535810878, -122.193298027807 47.4879147112449, -122.193231676753 47.4881677012534, -122.193171610135 47.4884267890597, -122.193085812884 47.4887276387346, -122.19298120333 47.4890248685043, -122.192857539111 47.4892833835194, -122.192700796348 47.4895632388615, -122.192491585635 47.4898451867719, -122.192258837116 47.4901204470177, -122.191865197793 47.4906762444438, -122.191777379484 47.4908524802026, -122.191597924221 47.4912930391934, -122.191532198586 47.4915661779306, -122.191487148725 47.4918659017605, -122.191470233976 47.4921148105194, -122.191482311764 47.4923397757068, -122.19153269303 47.4926784362378, -122.191601196597 47.4929630654117, -122.191709134859 47.4932404029281, -122.19184206225 47.4935240979789, -122.192037765846 47.4938429039863, -122.192833867989 47.4950275944017, -122.193171960512 47.4955267225978, -122.193690244295 47.4963205118945, -122.194122908945 47.4970586234976, -122.194534399719 47.4978389445789, -122.194951606566 47.4986427019928, -122.195326789772 47.4994508132644, -122.195486166745 47.4998245659666, -122.195561371218 47.4999805660123, -122.19561961683 47.5001619094407, -122.196494322305 47.5024002310698, -122.196601807166 47.5026752626241, -122.196695087403 47.5029580929222, -122.197101220705 47.5041894789317, -122.197308301621 47.5049324455962, -122.197493700078 47.5057731768119, -122.1976866751 47.5068523749343, -122.197752786269 47.5073722566605, -122.197826097859 47.5079626017936, -122.197867636279 47.5084895617078, -122.197923772987 47.5094094346178, -122.198087176219 47.51259187)"
3,405,N,I,6.0,8.0,"LINESTRING (-122.198087176219 47.51259187, -122.198133813078 47.5135001677623, -122.198271485714 47.5159591218901, -122.198342847056 47.5173819028422, -122.198362062219 47.5179209466199, -122.198361337168 47.5184482966904, -122.198348939863 47.5189124220889, -122.198107799112 47.521469747205, -122.197790207007 47.524900176861, -122.197702358605 47.5259298837389, -122.197650664942 47.5264412127109, -122.197611597475 47.5269290201028, -122.197588896772 47.5274539049037, -122.19760537264 47.5279613761628, -122.197633883894 47.5285998257318, -122.197713598312 47.5302945154915, -122.19772224554 47.5305665709423, -122.197720973969 47.5308387718712, -122.197704720424 47.531107828508, -122.197655030581 47.53141769691, -122.197584756083 47.5317043436247, -122.197494108834 47.5319744855027, -122.197369010044 47.532260645642, -122.197186753888 47.5326073339132, -122.196908557131 47.5330650219197, -122.195726461756 47.5349615545498, -122.195111491347 47.5359571923778, -122.194922909533 47.5362690793068, -122.194792673094 47.5365431561455, -122.19468205812 47.5368102228097, -122.194586537425 47.5370837941328, -122.194521090493 47.5373670067746, -122.194475058285 47.5376364951594, -122.194448863542 47.5379056984605, -122.194436375926 47.5381377344908, -122.194445327489 47.5384198671545, -122.194479400336 47.5387117105999, -122.194543444134 47.5390098414696, -122.1946222621 47.5393043955308, -122.195022675824 47.54044096)"
4,405,N,I,8.0,10.0,"LINESTRING (-122.195022675824 47.54044096, -122.195123996937 47.5407285574774, -122.195201967704 47.5409962417707, -122.195295778208 47.5412939387484, -122.195343457365 47.5415452603727, -122.195391243736 47.5417999448598, -122.195419401749 47.5420616331648, -122.195437107147 47.542306672855, -122.195425196098 47.5439634417436, -122.195385546851 47.5456844595515, -122.195384842505 47.5464438822512, -122.195369474784 47.5468977374699, -122.195338799286 47.5473383755465, -122.195260214096 47.5481459732297, -122.195139436077 47.5490314707273, -122.19508267123 47.549432163036, -122.194991501532 47.5498434384166, -122.194854718868 47.5502251358934, -122.194673393673 47.5506108365753, -122.194466191389 47.5509633146489, -122.19419630643 47.551373828483, -122.193910682544 47.5517576863066, -122.193552446105 47.552199724399, -122.193020290654 47.5528411576269, -122.192648045177 47.5532889186394, -122.192003143204 47.5541059381075, -122.191541362441 47.5547275616257, -122.191085174412 47.5553692659471, -122.189986466111 47.5569136754733, -122.188612814666 47.5588090181603, -122.188056181297 47.5595731325112, -122.18782483629 47.5599494654584, -122.187609009771 47.560345735344, -122.187371238614 47.5608330487467, -122.187267653816 47.5610843603451, -122.187195242063 47.5612812726176, -122.187085339373 47.5616021175983, -122.187023346943 47.5617844702655, -122.186919637381 47.5621488594004, -122.186818670498 47.5625669863835, -122.186690257391 47.5631304128241, -122.186602479242 47.5634236075018, -122.186507077674 47.5637038829075, -122.186413777411 47.5638934062021, -122.186268008286 47.5641508899202, -122.186067974885 47.5644192410979, -122.185770172036 47.5647360462109, -122.185480492124 47.564995613389, -122.185130729783 47.5652392463862, -122.184784758769 47.5654458598134, -122.18443983901 47.5656126686643, -122.184094912342 47.5657683307918, -122.183903567457 47.565834393933, -122.183323433143 47.5660214113331, -122.182905394071 47.5661479541946, -122.182467791949 47.5662824225866, -122.182010726732 47.5664301502254, -122.181598531056 47.5665839456476, -122.181206815133 47.5667576089824, -122.180810878774 47.5669548512309, -122.180484308369 47.5671477309236, -122.180167977227 47.5673505435537, -122.1799960592458 47.56746967)"
5,405,N,I,10.0,12.0,"LINESTRING (-122.1799960592458 47.56746967, -122.179934414063 47.5675123855525, -122.179759307486 47.5676563815412, -122.179608387749 47.5677908088793, -122.179410774266 47.5679797314249, -122.179132234329 47.5682794419082, -122.17891272156 47.5685615007634, -122.178723718643 47.5688666389871, -122.178567869859 47.5691208988275, -122.178436621636 47.5693680824651, -122.178221104612 47.5697563398603, -122.176589458017 47.5726206842357, -122.176137746581 47.5734204909485, -122.175518767354 47.5745012219361, -122.175048498165 47.5753172970035, -122.174827131314 47.5757001754002, -122.174631318256 47.5761062098484, -122.174446058003 47.5765322533958, -122.174296278113 47.5769813060783, -122.174189586281 47.577379339321, -122.174135036938 47.5776604916976, -122.174111232034 47.5778308009612, -122.174065126209 47.5781606821554, -122.174039852242 47.5786213870391, -122.174056088076 47.5789806926341, -122.174099063866 47.5793908976071, -122.174510788511 47.5810122772011, -122.174721178273 47.5815098154858, -122.174913185021 47.5818976660201, -122.175118060454 47.5822542575033, -122.175362440853 47.5826035628282, -122.175631648039 47.5829525089361, -122.175824479365 47.5831782313804, -122.175971932919 47.5833508352249, -122.176295646117 47.583695637094, -122.177056983238 47.5845208076188, -122.177308581491 47.5847894154561, -122.177873710706 47.5853933315261, -122.178141147292 47.5856851747981, -122.178352396092 47.5859274255287, -122.17855424715 47.5861866106095, -122.17882784965 47.5865782010291, -122.178997250607 47.5868489020412, -122.179165944186 47.5871589672219, -122.17932470619 47.5874691734144, -122.179464249323 47.5877998191372, -122.179776571358 47.5888964213399, -122.179986105384 47.5896847859006, -122.180286949172 47.5908586001167, -122.180420913196 47.5914814477153, -122.180469196905 47.5918972709522, -122.180489045437 47.5922480516586, -122.180479711291 47.5926814362663, -122.1804692557704 47.5932558)"
6,405,N,I,12.0,14.0,"LINESTRING (-122.1804692557704 47.5932558, -122.18046757575 47.5933480902646, -122.180364405962 47.5939419599782, -122.180287325018 47.5943481390721, -122.179957564547 47.5960400678376, -122.179844970072 47.5966545639919, -122.179790733852 47.5971670668762, -122.179770922743 47.5976552730268, -122.179799311704 47.5980709456335, -122.179813784597 47.5981782761467, -122.179873843928 47.5984094690161, -122.179970772199 47.5986936851283, -122.180084345609 47.598947909194, -122.180121508069 47.59902773784, -122.180169595282 47.5991579500137, -122.180245003272 47.5993175169584, -122.180356518445 47.5995063191922, -122.180522851747 47.599759782431, -122.180661501232 47.5999719920721, -122.180810562551 47.600177940736, -122.181063402059 47.6004422147795, -122.182634454775 47.6019814504968, -122.183386211218 47.6027369881597, -122.183619176074 47.6029747367003, -122.184046636136 47.603420085073, -122.184446027073 47.6038499061378, -122.185059155745 47.6045433139215, -122.185420976338 47.6049698712037, -122.18563974436 47.6052106662195, -122.186173021522 47.6058309420869, -122.186803327617 47.6065946564859, -122.187131002098 47.6070742096464, -122.187362342243 47.6074338267808, -122.187577790238 47.6078472241935, -122.187747008344 47.6081898886101, -122.187921271853 47.6086347416275, -122.188142755929 47.6092384574946, -122.188362040875 47.610050463325, -122.18843584849 47.6104361582302, -122.188484134891 47.6112566795165, -122.188497098544 47.6116182302523, -122.188480373515 47.6121917264895, -122.188448456193 47.6128992201974, -122.188434980039 47.6134233399997, -122.188481155221 47.6154330407139, -122.188503715116 47.616323371909, -122.188529523066 47.6173418819519, -122.188545651765 47.6177322795289, -122.188555771184 47.6182183039842, -122.1885555224635 47.61893443)"
7,405,N,I,14.0,16.0,"LINESTRING (-122.1885555224635 47.61893443, -122.188555416748 47.6192388101283, -122.188551424422 47.6208459083063, -122.188567327424 47.6217805285981, -122.188569599604 47.6219140785127, -122.188548333167 47.6248373278425, -122.188549903551 47.6249938388895, -122.188557640604 47.6257712501714, -122.1885591641 47.6259242202903, -122.188571494433 47.6269100474575, -122.188530312605 47.6276498649734, -122.188446678504 47.6286187815439, -122.188261009346 47.6298315101915, -122.188135157594 47.6305168757677, -122.188028590106 47.6310395761756, -122.187989594134 47.6311925807031, -122.187799117897 47.6319329593976, -122.187626733575 47.6325436828805, -122.187384274344 47.6332939623511, -122.187228196766 47.6337116433667, -122.186986706232 47.6344015792516, -122.186726563888 47.6352770753711, -122.186686649584 47.6354187697188, -122.186566751957 47.6359154740581, -122.186499481635 47.6363610023776, -122.186451236667 47.6367650059664, -122.186433583781 47.6372785629085, -122.18642262476 47.6382182448794, -122.186372222444 47.6404829946233, -122.186385958801 47.6412688757071, -122.186452465409 47.6421052624839, -122.186532638736 47.6429105205804, -122.186628143177 47.6437141372758, -122.186684639742 47.6442873408398, -122.186783510728 47.6453233905795, -122.186812325644 47.6456253229483, -122.186825087909 47.6464596663928, -122.186820389308 47.6478198766442, -122.1868532439336 47.65066682)"
8,405,N,I,16.0,18.0,"LINESTRING (-122.1868532439336 47.65066682, -122.186875184669 47.6525680448597, -122.186877005386 47.661140209335, -122.186880328989 47.6612451829765, -122.186887302793 47.663304035963, -122.186890961221 47.6640233155485, -122.186897567769 47.6653224367057, -122.18691450792 47.6681362882049, -122.18688368073 47.669064859153, -122.186816476972 47.6696564176669, -122.186739944624 47.6702413021556, -122.186699294103 47.6704596605282, -122.186667282501 47.6706172053959, -122.18661168655 47.6708643378945, -122.186533401679 47.6712296114144, -122.186475878618 47.6714160829501, -122.186427570346 47.6715595829935, -122.186384089301 47.6716887314362, -122.186321847899 47.6718931194682, -122.186218667069 47.6722060162248, -122.186133766966 47.6724634707601, -122.185764524735 47.6733220369453, -122.185669784378 47.6735348993998, -122.185480544695 47.6738946562117, -122.184867499961 47.6750600559215, -122.18483145856 47.6751258709452, -122.1847999815 47.6751982586189, -122.184709758501 47.6754283905218, -122.184592851853 47.6757448077286, -122.184514425978 47.6760177198692, -122.184426223932 47.676409674335, -122.184362257836 47.6768953579605, -122.184338582976 47.6774094025607, -122.184343762234 47.67755539)"
9,405,N,I,18.0,20.0,"LINESTRING (-122.184343762234 47.67755539, -122.184387320124 47.6787831536854, -122.184376650809 47.679544071463, -122.184368546345 47.6796937751104, -122.184297132676 47.680258390718, -122.184275254073 47.680429123284, -122.184230108101 47.6807268545424, -122.183996339399 47.6817458288337, -122.183801095883 47.6823658325568, -122.183607660834 47.6829351483874, -122.183103772903 47.6844770924397, -122.182694115094 47.6857194112129, -122.182621431445 47.6859398250947, -122.182089727465 47.6874307968799, -122.181779224703 47.6884605677258, -122.181459654313 47.689583096658, -122.181087708311 47.6911215189742, -122.1808966704 47.6919929627285, -122.18072849131 47.692862887619, -122.1804718371 47.6943921483517, -122.180032540548 47.6971497706153, -122.179654658146 47.6992391535966, -122.179547143731 47.6997803721287, -122.179299596497 47.7008739593226, -122.179227658198 47.7013652669523, -122.179192396015 47.7016780260484, -122.179165882418 47.7021787721667, -122.179162349966 47.7025139236357, -122.179170642638 47.7028662297371, -122.179203655271 47.7032869150673, -122.179256950347 47.7036767648853, -122.179346658852 47.7041877162919, -122.179419869615 47.7044966553064, -122.17959943106 47.7050375989358, -122.179783383673 47.7055038086572, -122.179949939355 47.705865548636, -122.179983929913 47.7059370533409, -122.180246893724 47.7064207487344, -122.18049036564 47.7068508771916, -122.180631431868 47.7070791702568, -122.181215651756 47.7080821091894, -122.181544684413 47.708696365785, -122.1817078112976 47.70898745)"
10,405,N,I,20.0,22.0,"LINESTRING (-122.1817078112976 47.70898745, -122.182042429306 47.7095845436095, -122.182343333241 47.7101233999015, -122.182496871803 47.7104052766078, -122.182762731292 47.7108731566301, -122.183697662713 47.7125156659783, -122.185047579645 47.7148416524716, -122.185610013434 47.715800525311, -122.185948886876 47.7163903694321, -122.186193242191 47.7168156869597, -122.186678506444 47.7176390511104, -122.1870231126 47.7182385265495, -122.18732288581 47.7187552610203, -122.187651139274 47.7193752589823, -122.187948109011 47.7200093928874, -122.188356529169 47.7210435337805, -122.188536487468 47.721602007491, -122.188726408873 47.7223075970602, -122.188858157006 47.7229303716595, -122.18896594438 47.7236038277203, -122.18904081147 47.7244857422711, -122.189097077297 47.7257249779064, -122.189044694627 47.7266972300178, -122.188987612813 47.7272992285631, -122.188694045721 47.7291636353838, -122.188616387437 47.7295842932592, -122.188450359188 47.7305773431125, -122.188144744394 47.7323856324332, -122.188008003572 47.7332793702185, -122.1878266120014 47.73443419)"
11,405,N,I,22.0,24.0,"LINESTRING (-122.1878266120014 47.73443419, -122.187268702189 47.7379860931317, -122.187183107079 47.7384928157767, -122.187161778616 47.7386190831929, -122.187084253232 47.7392051175956, -122.187035798018 47.7396725498016, -122.186976478732 47.740315146888, -122.186944369863 47.7408733523453, -122.186920300305 47.7413709656678, -122.186918401122 47.7415474512137, -122.186904226571 47.7428769703905, -122.186918541639 47.7471589946713, -122.186930921455 47.7489800280258, -122.186924132981 47.7495513075935, -122.18688725311 47.7501162991523, -122.186833087285 47.7506076212724, -122.186771830532 47.7511402117234, -122.186680368521 47.7516450259309, -122.186628216259 47.751919248317, -122.18658752711 47.7521331885982, -122.186427951627 47.7527570673095, -122.186270905627 47.7533036336868, -122.185736367002 47.7548300016032, -122.185565093618 47.7552598500544, -122.185302061689 47.7557642614699, -122.184539312991 47.7571662358025, -122.184295081629 47.7576643467913, -122.184167055138 47.7579289943359, -122.184040943353 47.7582929411288, -122.183994060076 47.7584391013828, -122.183900156273 47.7588794859626, -122.183867578773 47.7592141664058, -122.1838630007 47.759326062166, -122.183853991304 47.7595462329089, -122.183885185442 47.7599019291315, -122.183939797456 47.7602102493839, -122.184020373451 47.7605517952264, -122.184047831265 47.7606325472171, -122.184104714553 47.76079838176, -122.18422713728 47.7610916798576, -122.184320863778 47.7612875177558, -122.184447548616 47.7615131046192, -122.1845127916049 47.76162115)"
12,405,N,I,24.0,26.0,"LINESTRING (-122.1845127916049 47.76162115, -122.184612585686 47.7617864135737, -122.184831461789 47.7620890094444, -122.185162144551 47.7625554467668, -122.185623030155 47.763166198727, -122.186799736501 47.764758606948, -122.187709251648 47.7659977379109, -122.188027814614 47.7664186370284, -122.188231656194 47.7666879563194, -122.188478469699 47.7670140476004, -122.188645336855 47.767246827522, -122.188818143768 47.7675097621664, -122.188980212949 47.7677758702544, -122.189135906925 47.768099868423, -122.189250223905 47.7684039627905, -122.189338880486 47.7687093315688, -122.189650224273 47.7701260092218, -122.189901152028 47.7712781731554, -122.190224574716 47.7728291092306, -122.190344779236 47.7734260049936, -122.190566568525 47.7745273073547, -122.190637170329 47.7748349420342, -122.190689371361 47.7750398868363, -122.190812252801 47.7754498924384, -122.19097844749 47.7759020503284, -122.191123747617 47.7762521722256, -122.191202733341 47.7764168473848, -122.191465235079 47.7769980911705, -122.191873625762 47.77784894472, -122.192559634909 47.7793268777832, -122.193279965727 47.7808149395733, -122.194000443917 47.7823063546363, -122.194293330489 47.7828934457577, -122.194554399462 47.7834205176122, -122.194798706033 47.7838907146391, -122.195034711844 47.7842568770204, -122.195403597795 47.7847252680337, -122.19584235541 47.7851960066384, -122.196212475512 47.7855502026991, -122.19655890777 47.7858316799414, -122.197066660786 47.7862040531332, -122.197569809244 47.7865249705917, -122.198178934863 47.7868655550705, -122.198756879967 47.7871662699248, -122.199325963421 47.7874523124271, -122.199815853965 47.7876985447753, -122.201873423401 47.7887437815611, -122.20203906048 47.78882825)"
13,405,N,I,26.0,28.0,"LINESTRING (-122.20203906048 47.78882825, -122.20544927917 47.7905673282961, -122.206460307622 47.7910775002651, -122.206762469751 47.791230969596, -122.207459092619 47.7915841274234, -122.210147890397 47.7929547942297, -122.212162979882 47.7939751390564, -122.214176970193 47.7949948533101, -122.218927682175 47.7974089799646, -122.220605401752 47.7982671207528, -122.220788443913 47.7983611544207, -122.22109085063 47.7985211067915, -122.221285724193 47.7986241799835, -122.221779086964 47.7989226681809, -122.222283515388 47.7992545906413, -122.222738869882 47.7996107510144, -122.223113278598 47.7999311416993, -122.223524768337 47.80031818165, -122.223886415446 47.8007059569282, -122.22420589617 47.8011143251266, -122.224509357475 47.8015392764601, -122.224799198562 47.8020188191136, -122.225085802708 47.8025521686988, -122.2284636779607 47.80899969)"
14,405,N,I,28.0,30.0,"LINESTRING (-122.2284636779607 47.80899969, -122.228706749433 47.8094636528104, -122.230340227176 47.8126044624278, -122.230702657479 47.8131936911101, -122.231052733896 47.8135964082566, -122.231487198752 47.8140135946873, -122.231893666763 47.8143554696505, -122.232409258356 47.8147174212422, -122.233069335014 47.8150738724993, -122.233753141365 47.8153930102448, -122.23445813467 47.8156837360483, -122.236500323313 47.8165265783508, -122.237247572386 47.816849766969, -122.238085180821 47.8172942708741, -122.238818643735 47.8177571131921, -122.240821217611 47.8191955920503, -122.241219820375 47.8194853277409, -122.241781613317 47.8198835083586, -122.242096408654 47.8200832361243, -122.242366898372 47.820254851768, -122.242691477943 47.8204480578028, -122.242850846147 47.8205429207668, -122.243363926995 47.8208242253685, -122.243876245539 47.8210820223802, -122.244316550803 47.8212736929733, -122.244736256608 47.8214455098674, -122.24522609961 47.8216263576886, -122.248651468528 47.8227814276638, -122.249216247022 47.8229645013629, -122.249831667915 47.8231703332955, -122.250412187501 47.8233766873377, -122.251009000862 47.8236231093336, -122.25158115425 47.8239052276282, -122.252056300155 47.8241732013086, -122.252387293017 47.8243765560761, -122.252708868936 47.8245968503399, -122.253025903428 47.824830651655, -122.253302607816 47.8250516169087, -122.253588080988 47.8253183503557, -122.253722624022 47.8254546989479, -122.253937688052 47.8256780402299, -122.254330503142 47.8260967114955, -122.254547137347 47.8263275999019, -122.254811726453 47.8266055169916, -122.255085788146 47.8268927620757, -122.255518603389 47.8273411421249, -122.255954018249 47.8277763816683, -122.256418615575 47.8281541598407, -122.256818837944 47.8284489486799, -122.25738391191 47.8288284368024, -122.258034921754 47.8292292288403, -122.2595329064556 47.83013167)"
0,405,S,D,0.0,2.0,"LINESTRING (-122.266144042123 47.4626757795568, -122.265804406692 47.4627286630625, -122.265426356074 47.462813455109, -122.265225062835 47.4628640396269, -122.263967168042 47.463230850772, -122.263544092273 47.4633475028192, -122.263150411497 47.4634307610557, -122.262740569899 47.4634894256702, -122.262251784029 47.4635367360695, -122.261712115984 47.4635432896987, -122.261255457699 47.4635199634815, -122.260802647709 47.4634629712194, -122.26032385644 47.4633694088482, -122.259839118306 47.4632456886841, -122.258747212742 47.4629390832425, -122.258263538039 47.462805911414, -122.257650772556 47.4626255784353, -122.256660142119 47.462334032971, -122.256101684587 47.4621962728027, -122.25598312065 47.4621719448879, -122.255467277349 47.4620731303845, -122.254820007747 47.4619787277313, -122.254318127181 47.4619358942307, -122.253797321822 47.4619202251455, -122.253227688615 47.4619239555557, -122.25265411889 47.4619643442308, -122.251982750291 47.4620416698766, -122.251396670913 47.4621513112721, -122.25079210174 47.4623015524402, -122.25028184952 47.4624570902797, -122.249500296793 47.4627056329956, -122.249276649834 47.4627757251063, -122.248176329209 47.4631210805086, -122.245975022899 47.4638119554957, -122.245337954416 47.464008507268, -122.244195459927 47.464354037756, -122.242337571695 47.4649385758472, -122.241226690582 47.4652880658967, -122.239428251219 47.4658494866979, -122.237802306371 47.466350766623, -122.237100114127 47.4665494372423, -122.236469666432 47.466722879958, -122.235793647507 47.4668757878454, -122.235249405255 47.4669791199321, -122.234803627705 47.4670534241685, -122.234486598732 47.467100402884, -122.234053341588 47.4671589844718, -122.233613224604 47.4672134771066, -122.233233012345 47.4672512130566, -122.232849340674 47.4672784205521, -122.232248639053 47.4673190073082, -122.231309577537 47.4673710750773, -122.2310274825742 47.46738431)"
1,405,S,D,2.0,4.0,"LINESTRING (-122.2310274825742 47.46738431, -122.230566531949 47.4674059362135, -122.229787938522 47.46742704059, -122.227213571542 47.4674938640757, -122.226252836202 47.4675271694475, -122.22335984503 47.4676519517995, -122.222201458851 47.4677119176435, -122.21911508127 47.4678812209211, -122.2183534966 47.4679243303909, -122.217604423303 47.4679581926549, -122.215303475284 47.468095208983, -122.214349310162 47.4681664053789, -122.213153607981 47.4682781121224, -122.212191191581 47.4683771917545, -122.210951260971 47.4685299478096, -122.21037906546 47.4686020760852, -122.209816402547 47.4686800600725, -122.209190644534 47.4687934286166, -122.208618614388 47.4689390683146, -122.208319783066 47.4690288699453, -122.207555709452 47.4693140135684, -122.207223774115 47.4694696684893, -122.206941893315 47.4696060583129, -122.206696856801 47.4697423341033, -122.206439769526 47.4698913772671, -122.206138833647 47.470078585388, -122.205896726674 47.4702568737525, -122.20563113657 47.4704758341884, -122.205404531087 47.4706740564434, -122.205205298674 47.4708764973657, -122.205034994126 47.4710524752113, -122.204896582882 47.4712191618065, -122.204706041726 47.4714605377185, -122.204578391531 47.4716539486323, -122.204456021604 47.4718573649499, -122.204343556004 47.4720606332806, -122.204258545628 47.4722354337304, -122.204186152409 47.4724090569551, -122.204114063711 47.4726352575711, -122.204056409019 47.4728478018231, -122.204012757958 47.473033261115, -122.203988707608 47.4732117121677, -122.203966262682 47.4734405471956, -122.203935407637 47.4737165474231, -122.203825512812 47.4754308611673, -122.203776177818 47.4761853773543, -122.203760502465 47.4764712341529, -122.203735350272 47.4767706745141, -122.203695975898 47.4770904853759, -122.203621601817 47.4774007267322, -122.203512223449 47.4777013976789, -122.203391222687 47.477948474773, -122.203184150729 47.4782942621393, -122.20296545118 47.4785864536068, -122.202678139806 47.4789031720631, -122.202327292278 47.4792077480546, -122.202104251593 47.4793795982135, -122.201847621421 47.4795519357106, -122.201498970142 47.4797894104115, -122.201024138077 47.4801025768404, -122.200786397656 47.4802553892325, -122.20043120976 47.4804836909385, -122.200217498861 47.4806262523746, -122.199836093294 47.4808853981233, -122.199593994229 47.4810518450176, -122.199394992126 47.4812157519441, -122.199264893119 47.4813176653236, -122.199092061856 47.4814792183543, -122.198218809114 47.4823891787696, -122.1973246803843 47.48333778)"
2,405,S,D,4.0,6.0,"LINESTRING (-122.1973246803843 47.48333778, -122.196826528743 47.483866280253, -122.19650577596 47.4842067002362, -122.195528485083 47.4852443753223, -122.194881559373 47.4859424093212, -122.194635675501 47.4862086986302, -122.19454251206 47.4863099971312, -122.194321347716 47.4865724873309, -122.194135444708 47.4868070578222, -122.193951241552 47.4870953649409, -122.193787603178 47.4874068971766, -122.193681616718 47.4876604645409, -122.19357615731 47.4879308252417, -122.193505173288 47.488193964807, -122.19341249846 47.4885548667959, -122.193336665617 47.4888214367795, -122.193225647195 47.489115538538, -122.193124784173 47.4893319278949, -122.192973121707 47.4895963515326, -122.192808623055 47.4898372155457, -122.192627997132 47.4900515585666, -122.192354852264 47.4904076581655, -122.192182294235 47.4906460825559, -122.192125029996 47.4907543252089, -122.19201389353 47.4909644008356, -122.19185413787 47.4913202435706, -122.191800120023 47.4915723655837, -122.191744837006 47.4918621554942, -122.191738050448 47.492117637139, -122.191761952041 47.4924029174489, -122.191794811557 47.4926578226132, -122.191862466058 47.492915583676, -122.19198095413 47.4932129296135, -122.192134239836 47.4935131285287, -122.192289282173 47.493768389599, -122.193048839607 47.4949270185752, -122.19341751935 47.4954723619731, -122.193934663315 47.4962817714405, -122.194358242598 47.4969745491778, -122.194805709667 47.497794669582, -122.195208368512 47.498608720819, -122.195580453078 47.4993963303395, -122.195886302851 47.5001277823, -122.196782025965 47.5023680986836, -122.196908661011 47.5026848111262, -122.196989884982 47.5029480904257, -122.197368561873 47.5041754975549, -122.197565625717 47.504915251678, -122.197751028163 47.5057559824904, -122.197937885354 47.5068380717873, -122.198009699131 47.5073416296502, -122.198065792616 47.5078582954565, -122.198115281324 47.5084792280833, -122.198174377881 47.509402444767, -122.1983375615264 47.51259187)"
3,405,S,D,6.0,8.0,"LINESTRING (-122.1983375615264 47.51259187, -122.198383161347 47.5134831187401, -122.198507597732 47.5159608102669, -122.198555457304 47.5168881001182, -122.198591065359 47.5173782814027, -122.198625369927 47.5179339086493, -122.198632748095 47.5184478111442, -122.198602976374 47.5189456777264, -122.198357830999 47.5214528130161, -122.198051557213 47.524796458994, -122.19791891348 47.5262961716186, -122.197859749787 47.5269321227348, -122.197829437698 47.5274634220767, -122.197833354974 47.5279390490282, -122.197846495616 47.5282482483473, -122.197874978261 47.5285983444478, -122.197971902585 47.5303041900723, -122.197980764686 47.5305829632645, -122.197975173625 47.5308753889241, -122.197949003705 47.5311445902057, -122.197888862417 47.5314378111847, -122.197832827745 47.531704086021, -122.197741756101 47.5319607952546, -122.197649896313 47.532209451899, -122.197420697459 47.5326308066464, -122.197176900705 47.5330779121351, -122.195818637973 47.5352473074498, -122.195366033374 47.5360038894154, -122.195225130939 47.5362545986521, -122.195084551002 47.5365153847033, -122.194964232135 47.5367893164529, -122.194874095911 47.5370762477706, -122.194788601133 47.5373530341965, -122.194738035884 47.5376360303692, -122.194706351364 47.537888510168, -122.194699569139 47.5381439866329, -122.194708735184 47.5384328343211, -122.194753902359 47.5387614804598, -122.1948189691 47.5390488452981, -122.194880916054 47.5392836806892, -122.1952846079368 47.54044096)"
