date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
2011-06-30,54.1 F,58.3 F,64.9 F,30.00 IN,No data.,0.00 IN,No data.,No data.,9.67 MPH,16.11 MPH,999.00 MPH
2011-07-01,52.2 F,57.2 F,63.5 F,30.19 IN,No data.,0.00 IN,No data.,No data.,6.21 MPH,16.11 MPH,999.00 MPH
2011-07-02,53.4 F,60.1 F,67.8 F,30.01 IN,No data.,0.00 IN,No data.,No data.,4.60 MPH,12.77 MPH,999.00 MPH
2011-07-03,57.9 F,62.1 F,69.1 F,29.99 IN,No data.,0.00 IN,No data.,No data.,5.41 MPH,11.39 MPH,999.00 MPH
2011-07-04,53.4 F,59.5 F,68.0 F,30.11 IN,No data.,0.00 IN,No data.,No data.,6.56 MPH,12.77 MPH,999.00 MPH
2011-07-05,56.5 F,64.0 F,74.5 F,30.17 IN,No data.,0.00 IN,No data.,No data.,5.41 MPH,12.77 MPH,999.00 MPH
2011-07-06,57.0 F,64.6 F,74.3 F,30.12 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,13.81 MPH,999.00 MPH
2011-07-07,56.5 F,63.7 F,78.3 F,30.03 IN,No data.,0.00 IN,No data.,No data.,4.60 MPH,10.24 MPH,999.00 MPH
2011-07-08,53.4 F,57.7 F,64.9 F,30.14 IN,No data.,0.00 IN,No data.,No data.,5.75 MPH,12.77 MPH,999.00 MPH
2011-07-09,52.9 F,58.5 F,66.2 F,30.06 IN,No data.,0.00 IN,No data.,No data.,4.49 MPH,14.96 MPH,999.00 MPH
2011-07-10,56.1 F,61.3 F,68.0 F,29.97 IN,No data.,0.00 IN,No data.,No data.,3.80 MPH,10.24 MPH,999.00 MPH
2011-07-11,55.8 F,61.7 F,70.5 F,29.93 IN,No data.,0.00 IN,No data.,No data.,4.03 MPH,10.24 MPH,999.00 MPH
2011-07-12,57.4 F,60.1 F,63.9 F,29.93 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,8.06 MPH,999.00 MPH
2011-07-13,57.0 F,61.0 F,68.4 F,29.90 IN,No data.,0.00 IN,No data.,No data.,5.52 MPH,13.81 MPH,999.00 MPH
2011-07-14,56.8 F,60.9 F,68.5 F,29.91 IN,No data.,0.00 IN,No data.,No data.,5.52 MPH,10.24 MPH,999.00 MPH
2011-07-15,58.8 F,62.1 F,68.5 F,29.88 IN,No data.,0.00 IN,No data.,No data.,5.18 MPH,8.06 MPH,999.00 MPH
2011-07-16,57.2 F,61.5 F,69.6 F,29.80 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,6.90 MPH,999.00 MPH
2011-07-17,55.6 F,60.5 F,69.8 F,29.88 IN,No data.,0.00 IN,No data.,No data.,4.03 MPH,10.24 MPH,999.00 MPH
2011-07-18,53.2 F,58.6 F,66.2 F,29.98 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,11.39 MPH,999.00 MPH
2011-07-19,54.9 F,60.6 F,70.0 F,29.99 IN,No data.,0.00 IN,No data.,No data.,3.91 MPH,9.21 MPH,999.00 MPH
2011-07-20,56.3 F,60.3 F,71.4 F,30.13 IN,No data.,0.00 IN,No data.,No data.,4.83 MPH,11.39 MPH,999.00 MPH
2011-07-21,58.1 F,62.4 F,70.3 F,29.99 IN,No data.,0.00 IN,No data.,No data.,6.10 MPH,10.24 MPH,999.00 MPH
2011-07-22,54.7 F,59.9 F,67.5 F,30.03 IN,No data.,0.00 IN,No data.,No data.,4.37 MPH,8.06 MPH,999.00 MPH
2011-07-23,55.9 F,61.7 F,68.7 F,30.05 IN,No data.,0.00 IN,No data.,No data.,5.98 MPH,14.96 MPH,999.00 MPH
2011-07-24,59.9 F,65.9 F,71.4 F,30.00 IN,No data.,0.00 IN,No data.,No data.,5.87 MPH,16.11 MPH,999.00 MPH
2011-07-25,59.0 F,64.2 F,78.6 F,29.99 IN,No data.,0.00 IN,No data.,No data.,5.18 MPH,11.39 MPH,999.00 MPH
2011-07-26,56.3 F,60.1 F,64.2 F,30.06 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,8.06 MPH,999.00 MPH
2011-07-27,57.9 F,61.5 F,66.2 F,30.10 IN,No data.,0.00 IN,No data.,No data.,3.80 MPH,9.21 MPH,999.00 MPH
2011-07-28,55.8 F,61.0 F,66.6 F,30.19 IN,No data.,0.00 IN,No data.,No data.,4.60 MPH,12.77 MPH,999.00 MPH
2011-07-29,59.5 F,65.0 F,74.3 F,30.11 IN,No data.,0.00 IN,No data.,No data.,4.37 MPH,13.81 MPH,999.00 MPH
2011-07-30,57.6 F,63.2 F,71.4 F,30.03 IN,No data.,0.00 IN,No data.,No data.,3.34 MPH,8.06 MPH,999.00 MPH
2011-07-31,60.4 F,63.4 F,72.3 F,30.01 IN,No data.,0.00 IN,No data.,No data.,4.03 MPH,8.06 MPH,999.00 MPH
2011-08-01,55.6 F,62.2 F,69.1 F,30.06 IN,No data.,0.00 IN,No data.,No data.,5.06 MPH,14.96 MPH,999.00 MPH
2011-08-02,56.8 F,62.8 F,72.1 F,30.01 IN,No data.,0.00 IN,No data.,No data.,3.80 MPH,10.24 MPH,999.00 MPH
2011-08-03,56.8 F,62.6 F,71.4 F,30.00 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,8.06 MPH,999.00 MPH
2011-08-04,56.3 F,64.3 F,73.9 F,29.97 IN,No data.,0.00 IN,No data.,No data.,4.37 MPH,14.96 MPH,999.00 MPH
2011-08-05,57.9 F,62.7 F,76.1 F,30.03 IN,No data.,0.00 IN,No data.,No data.,4.37 MPH,10.24 MPH,999.00 MPH
2011-08-06,56.8 F,60.7 F,65.5 F,30.05 IN,No data.,0.00 IN,No data.,No data.,1.84 MPH,6.90 MPH,999.00 MPH
2011-08-07,56.3 F,60.2 F,67.6 F,30.02 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,5.87 MPH,999.00 MPH
2011-08-08,55.8 F,61.5 F,70.2 F,30.03 IN,No data.,0.00 IN,No data.,No data.,4.37 MPH,8.06 MPH,999.00 MPH
2011-08-09,57.4 F,62.5 F,68.7 F,30.06 IN,No data.,0.00 IN,No data.,No data.,4.37 MPH,8.06 MPH,999.00 MPH
2011-08-10,54.7 F,59.2 F,64.4 F,30.02 IN,No data.,0.00 IN,No data.,No data.,4.03 MPH,6.90 MPH,999.00 MPH
2011-08-11,54.5 F,59.7 F,66.2 F,30.03 IN,No data.,0.00 IN,No data.,No data.,3.45 MPH,8.06 MPH,999.00 MPH
2011-08-12,54.1 F,59.4 F,71.1 F,30.06 IN,No data.,0.00 IN,No data.,No data.,4.60 MPH,8.06 MPH,999.00 MPH
2011-08-13,54.5 F,59.2 F,65.3 F,30.02 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,10.24 MPH,999.00 MPH
2011-08-14,57.7 F,60.7 F,64.2 F,30.02 IN,No data.,0.00 IN,No data.,No data.,4.60 MPH,8.06 MPH,999.00 MPH
2011-08-15,56.8 F,60.8 F,64.6 F,30.04 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,5.87 MPH,999.00 MPH
2011-08-16,56.8 F,61.8 F,69.3 F,30.11 IN,No data.,0.00 IN,No data.,No data.,5.29 MPH,14.96 MPH,999.00 MPH
2011-08-17,54.9 F,63.3 F,73.8 F,30.10 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,6.90 MPH,999.00 MPH
2011-08-18,56.8 F,62.5 F,71.2 F,30.15 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,12.77 MPH,999.00 MPH
2011-08-19,54.5 F,61.7 F,71.8 F,30.11 IN,No data.,0.00 IN,No data.,No data.,6.44 MPH,16.11 MPH,999.00 MPH
2011-08-20,56.3 F,65.1 F,73.4 F,29.98 IN,No data.,0.00 IN,No data.,No data.,4.03 MPH,13.81 MPH,999.00 MPH
2011-08-21,57.6 F,65.2 F,78.4 F,29.87 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,11.39 MPH,999.00 MPH
2011-08-22,63.0 F,66.6 F,73.9 F,29.91 IN,No data.,0.00 IN,No data.,No data.,6.33 MPH,11.39 MPH,999.00 MPH
2011-08-23,61.0 F,64.7 F,74.5 F,30.01 IN,No data.,0.00 IN,No data.,No data.,3.91 MPH,9.21 MPH,999.00 MPH
2011-08-24,57.0 F,64.4 F,75.9 F,29.99 IN,No data.,0.00 IN,No data.,No data.,2.30 MPH,6.90 MPH,999.00 MPH
2011-08-25,57.7 F,64.7 F,75.9 F,29.96 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,11.39 MPH,999.00 MPH
2011-08-26,58.5 F,65.7 F,77.0 F,30.00 IN,No data.,0.00 IN,No data.,No data.,3.91 MPH,14.96 MPH,999.00 MPH
2011-08-27,57.2 F,65.8 F,77.0 F,30.02 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,10.24 MPH,999.00 MPH
2011-08-28,55.2 F,62.8 F,77.7 F,30.01 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,6.90 MPH,999.00 MPH
2011-08-29,59.0 F,63.0 F,69.8 F,29.96 IN,No data.,0.00 IN,No data.,No data.,5.64 MPH,13.81 MPH,999.00 MPH
2011-08-30,57.6 F,62.2 F,68.9 F,29.98 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,6.90 MPH,999.00 MPH
2011-08-31,54.7 F,59.0 F,65.7 F,29.98 IN,No data.,0.00 IN,No data.,No data.,4.14 MPH,8.06 MPH,999.00 MPH
2011-09-01,52.7 F,58.4 F,65.1 F,30.13 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,8.06 MPH,999.00 MPH
2011-09-02,55.6 F,61.1 F,70.0 F,30.18 IN,No data.,0.00 IN,No data.,No data.,4.95 MPH,16.11 MPH,999.00 MPH
2011-09-03,56.7 F,63.4 F,75.0 F,30.17 IN,No data.,0.00 IN,No data.,No data.,5.52 MPH,11.39 MPH,999.00 MPH
2011-09-04,55.4 F,62.0 F,74.7 F,29.94 IN,No data.,0.00 IN,No data.,No data.,2.30 MPH,8.06 MPH,999.00 MPH
2011-09-05,55.2 F,61.5 F,73.2 F,29.91 IN,No data.,0.00 IN,No data.,No data.,2.07 MPH,6.90 MPH,999.00 MPH
2011-09-06,55.8 F,61.7 F,74.1 F,30.07 IN,No data.,0.00 IN,No data.,No data.,2.88 MPH,8.06 MPH,999.00 MPH
2011-09-07,55.8 F,64.1 F,78.1 F,30.11 IN,No data.,0.00 IN,No data.,No data.,4.37 MPH,12.77 MPH,999.00 MPH
2011-09-08,56.3 F,63.8 F,75.0 F,30.09 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,6.90 MPH,999.00 MPH
2011-09-09,56.8 F,63.1 F,75.4 F,30.17 IN,No data.,0.00 IN,No data.,No data.,2.42 MPH,11.39 MPH,999.00 MPH
2011-09-10,56.7 F,64.9 F,75.0 F,30.03 IN,No data.,0.00 IN,No data.,No data.,4.37 MPH,13.81 MPH,999.00 MPH
2011-09-11,58.3 F,64.4 F,75.7 F,29.87 IN,No data.,0.00 IN,No data.,No data.,2.07 MPH,4.72 MPH,999.00 MPH
2011-09-12,59.0 F,63.4 F,72.0 F,29.99 IN,No data.,0.00 IN,No data.,No data.,4.72 MPH,10.24 MPH,999.00 MPH
2011-09-13,58.5 F,60.8 F,65.7 F,30.13 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,6.90 MPH,999.00 MPH
2011-09-14,57.2 F,59.1 F,62.1 F,30.07 IN,No data.,0.00 IN,No data.,No data.,1.96 MPH,5.87 MPH,999.00 MPH
2011-09-15,57.9 F,60.0 F,63.1 F,29.96 IN,No data.,0.00 IN,No data.,No data.,4.03 MPH,8.06 MPH,999.00 MPH
2011-09-16,55.2 F,58.6 F,64.0 F,30.00 IN,No data.,0.00 IN,No data.,No data.,4.72 MPH,9.21 MPH,999.00 MPH
2011-09-17,55.4 F,58.6 F,61.5 F,30.02 IN,No data.,0.00 IN,No data.,No data.,5.41 MPH,10.24 MPH,999.00 MPH
2011-09-18,54.1 F,59.0 F,66.6 F,30.06 IN,No data.,0.00 IN,No data.,No data.,7.13 MPH,11.39 MPH,999.00 MPH
2011-09-19,57.4 F,60.0 F,64.4 F,30.16 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,10.24 MPH,999.00 MPH
2011-09-20,53.8 F,59.0 F,66.7 F,30.14 IN,No data.,0.00 IN,No data.,No data.,3.80 MPH,11.39 MPH,999.00 MPH
2011-09-21,57.4 F,64.1 F,74.8 F,30.00 IN,No data.,0.00 IN,No data.,No data.,3.80 MPH,6.90 MPH,999.00 MPH
2011-09-22,63.0 F,68.7 F,74.7 F,29.96 IN,No data.,0.00 IN,No data.,No data.,5.87 MPH,9.21 MPH,999.00 MPH
2011-09-23,66.2 F,70.4 F,77.0 F,30.00 IN,No data.,0.00 IN,No data.,No data.,5.64 MPH,8.06 MPH,999.00 MPH
2011-09-24,61.9 F,69.3 F,78.1 F,29.83 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,6.90 MPH,999.00 MPH
2011-09-25,56.8 F,64.8 F,75.2 F,29.70 IN,No data.,0.00 IN,No data.,No data.,7.71 MPH,20.83 MPH,999.00 MPH
2011-09-26,54.3 F,58.3 F,63.7 F,29.90 IN,No data.,0.00 IN,No data.,No data.,6.44 MPH,17.26 MPH,999.00 MPH
2011-09-27,57.9 F,60.6 F,64.0 F,29.99 IN,No data.,0.00 IN,No data.,No data.,8.29 MPH,16.11 MPH,999.00 MPH
2011-09-28,51.8 F,56.4 F,63.7 F,30.31 IN,No data.,0.00 IN,No data.,No data.,5.29 MPH,13.81 MPH,999.00 MPH
2011-09-29,51.8 F,56.3 F,63.5 F,30.04 IN,No data.,0.00 IN,No data.,No data.,4.49 MPH,12.77 MPH,999.00 MPH
2011-09-30,53.8 F,58.1 F,62.4 F,29.87 IN,No data.,0.00 IN,No data.,No data.,2.53 MPH,9.21 MPH,999.00 MPH
2011-10-01,52.7 F,55.1 F,59.7 F,29.90 IN,No data.,0.00 IN,No data.,No data.,3.45 MPH,6.90 MPH,999.00 MPH
2011-10-02,52.3 F,55.7 F,61.0 F,29.96 IN,No data.,0.00 IN,No data.,No data.,2.76 MPH,5.87 MPH,999.00 MPH
2011-10-03,56.5 F,58.6 F,62.1 F,29.84 IN,No data.,0.00 IN,No data.,No data.,5.18 MPH,10.24 MPH,999.00 MPH
2011-10-04,52.7 F,56.4 F,61.9 F,29.73 IN,No data.,0.00 IN,No data.,No data.,6.10 MPH,9.21 MPH,999.00 MPH
2011-10-05,52.3 F,54.4 F,62.6 F,29.49 IN,No data.,0.00 IN,No data.,No data.,4.14 MPH,6.90 MPH,999.00 MPH
2011-10-06,51.1 F,53.1 F,57.6 F,29.83 IN,No data.,0.00 IN,No data.,No data.,2.07 MPH,5.87 MPH,999.00 MPH
2011-10-07,53.2 F,55.3 F,58.6 F,30.09 IN,No data.,0.00 IN,No data.,No data.,4.03 MPH,8.06 MPH,999.00 MPH
2011-10-08,50.2 F,55.3 F,64.6 F,30.20 IN,No data.,0.00 IN,No data.,No data.,3.34 MPH,8.06 MPH,999.00 MPH
2011-10-09,52.5 F,57.2 F,63.5 F,30.08 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,8.06 MPH,999.00 MPH
2011-10-10,52.7 F,55.1 F,61.0 F,29.72 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,10.24 MPH,999.00 MPH
2011-10-11,54.3 F,56.3 F,59.4 F,29.67 IN,No data.,0.00 IN,No data.,No data.,8.63 MPH,12.77 MPH,999.00 MPH
2011-10-12,52.3 F,54.9 F,59.0 F,30.12 IN,No data.,0.00 IN,No data.,No data.,7.83 MPH,10.24 MPH,999.00 MPH
2011-10-13,48.6 F,52.9 F,56.8 F,30.22 IN,No data.,0.00 IN,No data.,No data.,5.06 MPH,12.77 MPH,999.00 MPH
2011-10-14,51.1 F,52.6 F,55.6 F,30.04 IN,No data.,0.00 IN,No data.,No data.,5.18 MPH,11.39 MPH,999.00 MPH
2011-10-15,47.8 F,51.0 F,56.5 F,30.06 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,9.21 MPH,999.00 MPH
2011-10-16,48.9 F,50.3 F,54.3 F,30.11 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,6.90 MPH,999.00 MPH
2011-10-17,48.4 F,51.1 F,58.8 F,30.37 IN,No data.,0.00 IN,No data.,No data.,4.14 MPH,11.39 MPH,999.00 MPH
2011-10-18,48.4 F,53.7 F,63.9 F,30.24 IN,No data.,0.00 IN,No data.,No data.,4.60 MPH,12.77 MPH,999.00 MPH
2011-10-19,51.1 F,55.6 F,63.1 F,29.97 IN,No data.,0.00 IN,No data.,No data.,4.49 MPH,9.21 MPH,999.00 MPH
2011-10-20,54.7 F,55.7 F,58.8 F,30.09 IN,No data.,0.00 IN,No data.,No data.,5.64 MPH,9.21 MPH,999.00 MPH
2011-10-21,51.4 F,54.0 F,59.0 F,30.12 IN,No data.,0.00 IN,No data.,No data.,4.60 MPH,9.21 MPH,999.00 MPH
2011-10-22,53.8 F,58.8 F,62.2 F,30.14 IN,No data.,0.00 IN,No data.,No data.,8.75 MPH,13.81 MPH,999.00 MPH
2011-10-23,54.1 F,56.8 F,61.5 F,30.18 IN,No data.,0.00 IN,No data.,No data.,4.49 MPH,16.11 MPH,999.00 MPH
2011-10-24,47.5 F,51.6 F,57.6 F,30.22 IN,No data.,0.00 IN,No data.,No data.,3.80 MPH,6.90 MPH,999.00 MPH
2011-10-25,44.2 F,49.9 F,54.7 F,30.42 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,6.90 MPH,999.00 MPH
2011-10-26,41.9 F,47.0 F,53.1 F,30.35 IN,No data.,0.00 IN,No data.,No data.,5.18 MPH,11.39 MPH,999.00 MPH
2011-10-27,44.8 F,48.9 F,53.6 F,30.29 IN,No data.,0.00 IN,No data.,No data.,4.14 MPH,10.24 MPH,999.00 MPH
2011-10-28,46.9 F,50.0 F,54.0 F,30.04 IN,No data.,0.00 IN,No data.,No data.,4.49 MPH,9.21 MPH,999.00 MPH
2011-10-29,49.1 F,51.2 F,52.9 F,30.16 IN,No data.,0.00 IN,No data.,No data.,4.03 MPH,10.24 MPH,999.00 MPH
2011-10-30,47.3 F,52.0 F,58.6 F,30.13 IN,No data.,0.00 IN,No data.,No data.,5.52 MPH,10.24 MPH,999.00 MPH
2011-10-31,46.4 F,50.1 F,56.8 F,30.25 IN,No data.,0.00 IN,No data.,No data.,4.37 MPH,8.06 MPH,999.00 MPH
2011-11-01,42.3 F,47.6 F,52.3 F,30.50 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,6.90 MPH,999.00 MPH
2011-11-02,39.2 F,46.2 F,53.4 F,30.20 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,5.87 MPH,999.00 MPH
2011-11-03,44.6 F,47.4 F,54.0 F,29.86 IN,No data.,0.00 IN,No data.,No data.,6.56 MPH,17.26 MPH,999.00 MPH
2011-11-04,41.2 F,44.8 F,50.9 F,29.92 IN,No data.,0.00 IN,No data.,No data.,4.14 MPH,8.06 MPH,999.00 MPH
2011-11-05,38.8 F,43.0 F,49.1 F,29.86 IN,No data.,0.00 IN,No data.,No data.,4.49 MPH,5.87 MPH,999.00 MPH
2011-11-06,36.9 F,43.4 F,48.7 F,29.91 IN,No data.,0.00 IN,No data.,No data.,3.34 MPH,9.21 MPH,999.00 MPH
2011-11-07,42.8 F,45.0 F,49.1 F,30.18 IN,No data.,0.00 IN,No data.,No data.,4.72 MPH,10.24 MPH,999.00 MPH
2011-11-08,46.6 F,49.8 F,56.3 F,30.24 IN,No data.,0.00 IN,No data.,No data.,5.87 MPH,10.24 MPH,999.00 MPH
2011-11-09,48.7 F,50.4 F,55.2 F,30.24 IN,No data.,0.00 IN,No data.,No data.,2.30 MPH,5.87 MPH,999.00 MPH
2011-11-10,44.6 F,51.6 F,56.1 F,30.13 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,5.87 MPH,999.00 MPH
2011-11-11,45.0 F,50.0 F,61.0 F,29.80 IN,No data.,0.00 IN,No data.,No data.,6.10 MPH,12.77 MPH,999.00 MPH
2011-11-12,38.7 F,42.6 F,49.6 F,29.73 IN,No data.,0.00 IN,No data.,No data.,5.41 MPH,9.21 MPH,999.00 MPH
2011-11-13,43.9 F,47.2 F,50.9 F,29.76 IN,No data.,0.00 IN,No data.,No data.,7.48 MPH,13.81 MPH,999.00 MPH
2011-11-14,45.5 F,47.7 F,50.4 F,29.90 IN,No data.,0.00 IN,No data.,No data.,6.21 MPH,11.39 MPH,999.00 MPH
2011-11-15,36.5 F,41.9 F,48.7 F,30.19 IN,No data.,0.00 IN,No data.,No data.,4.26 MPH,8.06 MPH,999.00 MPH
2011-11-16,37.6 F,41.6 F,48.9 F,30.16 IN,No data.,0.00 IN,No data.,No data.,4.95 MPH,11.39 MPH,999.00 MPH
2011-11-17,41.9 F,46.5 F,53.4 F,29.74 IN,No data.,0.00 IN,No data.,No data.,12.08 MPH,23.02 MPH,999.00 MPH
2011-11-18,37.9 F,40.1 F,41.9 F,29.64 IN,No data.,0.00 IN,No data.,No data.,6.67 MPH,12.77 MPH,999.00 MPH
2011-11-19,35.6 F,39.0 F,43.5 F,29.78 IN,No data.,0.00 IN,No data.,No data.,3.80 MPH,6.90 MPH,999.00 MPH
2011-11-20,31.8 F,37.4 F,42.6 F,29.93 IN,No data.,0.00 IN,No data.,No data.,2.99 MPH,5.87 MPH,999.00 MPH
2011-11-21,37.8 F,41.5 F,49.5 F,29.77 IN,No data.,0.00 IN,No data.,No data.,6.21 MPH,13.81 MPH,999.00 MPH
2011-11-22,44.2 F,48.5 F,51.4 F,29.57 IN,No data.,0.00 IN,No data.,No data.,11.51 MPH,17.26 MPH,999.00 MPH
2011-11-23,43.2 F,48.6 F,55.0 F,29.51 IN,No data.,0.00 IN,No data.,No data.,7.60 MPH,14.96 MPH,999.00 MPH
2011-11-24,40.6 F,43.0 F,45.1 F,29.76 IN,No data.,0.00 IN,No data.,No data.,6.33 MPH,14.96 MPH,999.00 MPH
2011-11-25,39.2 F,43.6 F,48.0 F,30.03 IN,No data.,0.00 IN,No data.,No data.,8.98 MPH,17.26 MPH,999.00 MPH
2011-11-26,43.9 F,45.9 F,48.4 F,30.36 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,8.06 MPH,999.00 MPH
2011-11-27,49.1 F,51.8 F,56.1 F,30.08 IN,No data.,0.00 IN,No data.,No data.,7.48 MPH,19.45 MPH,999.00 MPH
2011-11-28,44.4 F,46.6 F,50.2 F,30.39 IN,No data.,0.00 IN,No data.,No data.,4.83 MPH,10.24 MPH,999.00 MPH
2011-11-29,39.4 F,42.5 F,47.3 F,30.39 IN,No data.,0.00 IN,No data.,No data.,4.37 MPH,13.81 MPH,999.00 MPH
2011-11-30,43.2 F,45.2 F,46.9 F,30.38 IN,No data.,0.00 IN,No data.,No data.,7.60 MPH,17.26 MPH,999.00 MPH
2011-12-01,36.5 F,41.2 F,46.4 F,30.74 IN,No data.,0.00 IN,No data.,No data.,3.34 MPH,6.90 MPH,999.00 MPH
2011-12-02,39.4 F,41.4 F,44.4 F,30.49 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,6.90 MPH,999.00 MPH
2011-12-03,35.4 F,39.2 F,44.6 F,30.52 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,5.87 MPH,999.00 MPH
2011-12-04,40.1 F,41.8 F,45.3 F,30.54 IN,No data.,0.00 IN,No data.,No data.,2.53 MPH,8.06 MPH,999.00 MPH
2011-12-05,34.0 F,38.7 F,44.8 F,30.55 IN,No data.,0.00 IN,No data.,No data.,3.45 MPH,5.87 MPH,999.00 MPH
2011-12-06,33.8 F,37.7 F,41.9 F,30.45 IN,No data.,0.00 IN,No data.,No data.,2.88 MPH,5.87 MPH,999.00 MPH
2011-12-07,37.2 F,39.2 F,43.2 F,30.47 IN,No data.,0.00 IN,No data.,No data.,4.14 MPH,6.90 MPH,999.00 MPH
2011-12-08,39.2 F,41.2 F,43.7 F,30.45 IN,No data.,0.00 IN,No data.,No data.,2.30 MPH,5.87 MPH,999.00 MPH
2011-12-09,34.0 F,37.7 F,42.3 F,30.35 IN,No data.,0.00 IN,No data.,No data.,2.42 MPH,4.72 MPH,999.00 MPH
2011-12-10,34.9 F,39.1 F,45.0 F,30.16 IN,No data.,0.00 IN,No data.,No data.,2.88 MPH,5.87 MPH,999.00 MPH
2011-12-11,38.7 F,40.2 F,42.1 F,30.13 IN,No data.,0.00 IN,No data.,No data.,3.57 MPH,11.39 MPH,999.00 MPH
2011-12-12,34.3 F,38.5 F,42.6 F,30.22 IN,No data.,0.00 IN,No data.,No data.,2.88 MPH,5.87 MPH,999.00 MPH
2011-12-13,32.5 F,36.9 F,42.6 F,30.09 IN,No data.,0.00 IN,No data.,No data.,1.96 MPH,4.72 MPH,999.00 MPH
2011-12-14,37.6 F,39.5 F,41.9 F,30.13 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,6.90 MPH,999.00 MPH
2011-12-15,40.1 F,41.8 F,43.9 F,30.19 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,6.90 MPH,999.00 MPH
2011-12-16,44.2 F,46.2 F,49.6 F,30.46 IN,No data.,0.00 IN,No data.,No data.,4.49 MPH,13.46 MPH,999.00 MPH
2011-12-17,36.7 F,43.9 F,52.7 F,30.33 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,8.06 MPH,999.00 MPH
2011-12-18,44.8 F,47.2 F,50.9 F,30.14 IN,No data.,0.00 IN,No data.,No data.,5.29 MPH,12.77 MPH,999.00 MPH
2011-12-19,40.8 F,44.4 F,47.8 F,30.44 IN,No data.,0.00 IN,No data.,No data.,3.34 MPH,5.87 MPH,999.00 MPH
2011-12-20,41.9 F,43.8 F,46.8 F,30.37 IN,No data.,0.00 IN,No data.,No data.,3.68 MPH,5.87 MPH,999.00 MPH
2011-12-21,39.2 F,43.2 F,45.9 F,30.41 IN,No data.,0.00 IN,No data.,No data.,3.22 MPH,6.90 MPH,999.00 MPH
2011-12-22,33.6 F,38.8 F,46.6 F,30.47 IN,No data.,0.00 IN,No data.,No data.,3.11 MPH,5.87 MPH,999.00 MPH
2011-12-23,34.9 F,41.3 F,50.5 F,30.43 IN,No data.,0.00 IN,No data.,No data.,5.52 MPH,10.24 MPH,999.00 MPH
2011-12-24,47.1 F,48.7 F,54.1 F,30.48 IN,No data.,0.00 IN,No data.,No data.,5.29 MPH,8.06 MPH,999.00 MPH
2011-12-25,46.0 F,48.5 F,54.0 F,30.15 IN,No data.,0.00 IN,No data.,No data.,6.33 MPH,21.86 MPH,999.00 MPH
2011-12-26,41.4 F,43.5 F,47.8 F,30.30 IN,No data.,0.00 IN,No data.,No data.,6.90 MPH,17.26 MPH,999.00 MPH
2011-12-27,41.9 F,44.4 F,48.2 F,30.14 IN,No data.,0.00 IN,No data.,No data.,5.18 MPH,8.06 MPH,999.00 MPH
2011-12-28,48.6 F,52.0 F,54.5 F,29.81 IN,No data.,0.00 IN,No data.,No data.,8.63 MPH,14.96 MPH,999.00 MPH
2011-12-29,46.8 F,49.4 F,54.1 F,29.87 IN,No data.,0.00 IN,No data.,No data.,9.09 MPH,19.45 MPH,999.00 MPH
2011-12-30,45.7 F,47.7 F,50.4 F,29.67 IN,No data.,0.00 IN,No data.,No data.,7.94 MPH,14.96 MPH,999.00 MPH
2011-12-31,37.0 F,40.5 F,45.3 F,30.25 IN,No data.,0.00 IN,No data.,No data.,4.72 MPH,8.06 MPH,999.00 MPH
